surface,tourney_date,player_one,player_two,player_one_ht,player_two_ht,player_one_age,player_two_age,player_one_hand,player_two_hand,player_one_ace,player_two_ace,player_one_df,player_two_df,player_one_break_point_saved,player_two_break_point_saved,player_one_break_point_faced,player_two_break_point_faced,player_one_rank,player_two_rank,player_one_rank_points,player_two_rank_points,FTR,player_one_win_percentage,player_two_win_percentage
Hard,11-10-2015,Gilles Simon,Leonardo Mayer,183,188,30.78986995,28.41067762,R,R,2,10,3,8.5,10,4,12,9,14,38,2020,1090,W,63.15789474,68
Hard,11-10-2015,Jack Sock,Tomas Berdych,185,196,23.04722793,30.06707734,R,R,5,13,5,1,1,11,4,14,33,5,1210,3323,L,80.39215686,73.84615385
Hard,11-10-2015,Ivo Karlovic,Rafael Nadal,200.5,185,36.61875428,29.35797399,R,L,19.5,4,5,2,2,3,4,4,21,7,1575,3323,L,80.28169014,78.37837838
Hard,11-10-2015,Milos Raonic,Roberto Bautista Agut,196,183,24.79123888,27.4934976,R,R,19,0,4,0,6,2,7,4,9,23,2770,1510,W,80,81.53846154
Hard,11-10-2015,Borna Coric,Marin Cilic,188,198,18.90759754,27.03627652,R,R,3,6,0,0,5,0,10,0,40,12,1051,2350,L,45.40816327,83.33333333
Hard,11-10-2015,Stan Wawrinka,Viktor Troicki,183,193,30.54072553,29.66735113,R,R,5,2,4,2,2,6,3,8,4,24,3126,1499,W,73.46938776,65.71428571
Hard,11-10-2015,Kei Nishikori,Nick Kyrgios,178,193,25.78507871,20.45995893,R,R,5,19,5,6,0,10,2,12,6,32,3126,1215,W,83.33333333,68.11594203
Hard,11-10-2015,Fabio Fognini,Kevin Anderson,178,203,28.38603696,29.4017796,R,R,4,15,4,1,2,1,3,1,26,10,1470,2475,L,69.04761905,84.44444444
Hard,11-10-2015,Jo-Wilfried Tsonga,Victor Estrella,188,173,30.48596851,35.19233402,R,R,9,0,2,1,0,3,1,7,15,66,1990,717,W,89.28571429,48.71794872
Hard,11-10-2015,Albert Ramos,Roger Federer,188,185,27.73442847,34.17659138,L,R,6,15,3,1,4,1,6,2,70,3,703,3323,W,68.96551724,83.63636364
Hard,11-10-2015,Feliciano Lopez,Novak Djokovic,188,188,34.05886379,28.39151266,L,R,4,6,2,0,12,3,15,3,17,1,1725,3323,L,72.5,77.41935484
Hard,11-10-2015,Bernard Tomic,Richard Gasquet,193,185,22.97330595,29.31690623,R,R,19,15,0,2,2,7,2,9,20,11,1585,2400,W,78.46153846,68.57142857
Hard,11-10-2015,Andy Murray,John Isner,190,206,28.41067762,30.46132786,R,R,9,19.5,3,4,7,11,7,13,2,13,3126,2280,W,79.36507937,71.25
Hard,11-10-2015,Gilles Simon,Tomas Berdych,183,196,30.78986995,30.06707734,R,R,0,3,0,1,3,2,7,3,14,5,2020,3323,L,69.44444444,77.5
Hard,11-10-2015,Milos Raonic,Rafael Nadal,196,185,24.79123888,29.35797399,R,L,9,4,2,2,4,1,5,1,9,7,2770,3323,L,77.5,79.16666667
Hard,11-10-2015,Marin Cilic,Stan Wawrinka,198,183,27.03627652,30.54072553,R,R,9,7,2,1,6,9,10,11,12,4,2350,3323,L,76.5625,71.875
Hard,11-10-2015,Kei Nishikori,Kevin Anderson,178,203,25.78507871,29.4017796,R,R,2,6,1,3,1,0,2,1,6,10,3126,2475,L,77.35849057,74.46808511
Hard,11-10-2015,Albert Ramos,Jo-Wilfried Tsonga,188,188,27.73442847,30.48596851,L,R,4,15,3,1,12,1,15,2,70,15,703,1990,L,66.26506024,83.33333333
Hard,11-10-2015,Bernard Tomic,Novak Djokovic,193,188,22.97330595,28.39151266,R,R,6,10,3,1,7,1,11,2,20,1,1585,3323,L,61.2244898,78.94736842
Hard,11-10-2015,Andy Murray,Tomas Berdych,190,196,28.41067762,30.06707734,R,R,8,3,1,3,3,4,3,8,2,5,3126,3323,W,87.5,60
Hard,11-10-2015,Rafael Nadal,Stan Wawrinka,185,183,29.35797399,30.54072553,L,R,1,3,2,3,1,5,1,9,7,4,3126,3323,W,76.92307692,60.86956522
Hard,11-10-2015,Jo-Wilfried Tsonga,Kevin Anderson,188,203,30.48596851,29.4017796,R,R,15,17,3,4,3,1,4,2,15,10,1990,2475,W,80,76.71232877
Hard,11-10-2015,Andy Murray,Novak Djokovic,190,188,28.41067762,28.39151266,R,R,2,5,6,0,3,1,8,2,2,1,3126,3323,L,59.09090909,82.14285714
Hard,11-10-2015,Jo-Wilfried Tsonga,Rafael Nadal,188,185,30.48596851,29.35797399,R,L,11,1,3,1,8,8,11,10,15,7,1990,3323,W,76.27118644,70.58823529
Hard,11-10-2015,Jo-Wilfried Tsonga,Novak Djokovic,188,188,30.48596851,28.39151266,R,R,5,2,3,0,9,0,13,1,15,1,1990,3323,L,70.45454545,86.20689655
Hard,19-10-2015,Aljaz Bedene,Denis Istomin,181,188,26.2532512,29.11430527,R,R,8,1,3,0,5,0,9,1,50,53,857,825,L,73.52941176,81.48148148
Hard,19-10-2015,Andrey Kuznetsov,Radu Albot,185,175,24.65434634,25.93566051,R,R,4,1,1,1,2,5,3,9,84,107,624,511,W,76.66666667,61.11111111
Hard,19-10-2015,Andrey Rublev,Mikhail Kukushkin,188,183,17.99589322,27.81382615,R,R,4,2,4,1,2,4,5,4,170.5,61,279,787,L,67.56756757,75.6097561
Hard,19-10-2015,Cem Ilkel,Teymuraz Gabashvili,185,188,20.1615332,30.40657084,R,R,3,4,3,3,7,1,11,1,170.5,57,93,801,L,51.85185185,84.61538462
Hard,19-10-2015,Malek Jaziri,Ricardas Berankis,185,175,31.74537988,25.32785763,R,R,5,5,1,1,2,1,4,1,90,72,600,673,L,72.5,81.08108108
Hard,19-10-2015,Borna Coric,Evgeny Donskoy,188,185,18.92676249,25.44558522,R,R,2,5,1,5,3,0,6,1,39,118,1076,473,L,77.14285714,83.78378378
Hard,19-10-2015,Pablo Cuevas,Pere Riba,180,183,29.79603012,27.53182752,R,R,1,0,1,1,0,2,0,5,38,181,1100,226,W,80,44.54347826
Hard,19-10-2015,Dusan Lajovic,Robin Haase,180,190,25.30321697,28.53661875,R,R,1,4,2,1,2,2,6,4,89,63,608,765,L,63.41463415,86.20689655
Hard,19-10-2015,Aslan Karatsev,Mikhail Youzhny,185,183,22.12183436,33.31690623,R,R,2,5,1,8.5,2,7,4,11,170.5,150,240,376,W,62.79069767,66.66666667
Hard,19-10-2015,Daniel Gimeno Traver,Joao Sousa,185,185,30.19849418,26.55441478,R,R,5,2,1,3,3,1,5,3,95,45,570,951,W,73.01587302,72.13114754
Hard,19-10-2015,Lucas Pouille,Simone Bolelli,185,183,21.65092402,30.02874743,R,R,5,0,2,1,9,1,10,4,70,59,715,790,W,71.42857143,69.23076923
Hard,19-10-2015,Marsel Ilhan,Tatsuma Ito,190,180,28.3559206,27.41957563,R,R,7,4,1,2,3,4,3,6,97,119,562,473,W,83.87096774,71.79487179
Hard,19-10-2015,Denis Istomin,Marin Cilic,188,198,29.11430527,27.05544148,R,R,4,9,1,1,3,3,6,6,53,14,825,2190,L,65.2173913,77.77777778
Hard,19-10-2015,Andrey Kuznetsov,Mikhail Kukushkin,185,183,24.65434634,27.81382615,R,R,6,2,0,1,1,5,3,11,84,61,624,787,W,68.96551724,53.19148936
Hard,19-10-2015,Teymuraz Gabashvili,Viktor Troicki,188,193,30.40657084,29.68651608,R,R,3,1,2,0,0,1,0,4,57,24,801,1442,W,85.18518519,64.51612903
Hard,19-10-2015,Evgeny Donskoy,Ricardas Berankis,185,175,25.44558522,25.32785763,R,R,10,4,0,3,3,3,4,6,118,72,473,673,W,76.19047619,67.39130435
Hard,19-10-2015,Pablo Cuevas,Robin Haase,180,190,29.79603012,28.53661875,R,R,5,3,2,2,2,1,8,4,38,63,1100,765,L,59.64912281,65.85365854
Hard,19-10-2015,Aslan Karatsev,Philipp Kohlschreiber,185,178,22.12183436,32.00821355,R,R,2,6,5,2,5,11,10,17,170.5,34,240,1165,L,61.01694915,67.9245283
Hard,19-10-2015,Daniel Gimeno Traver,Lucas Pouille,185,185,30.19849418,21.65092402,R,R,3,6,0,2,5,3,8,4,95,70,570,715,L,61.11111111,84.61538462
Hard,19-10-2015,Marsel Ilhan,Roberto Bautista Agut,190,183,28.3559206,27.51266256,R,R,5,7,2,1,2,1,5,1,97,27,562,1405,L,62.85714286,85.29411765
Hard,19-10-2015,Andrey Kuznetsov,Marin Cilic,185,198,24.65434634,27.05544148,R,R,4,7,1,1,2,1,6,1,84,14,624,2190,L,50,80.64516129
Hard,19-10-2015,Evgeny Donskoy,Teymuraz Gabashvili,185,188,25.44558522,30.40657084,R,R,3,4,2,5,4,2,4,5,118,57,473,801,W,84.84848485,67.5
Hard,19-10-2015,Philipp Kohlschreiber,Robin Haase,178,190,32.00821355,28.53661875,R,R,3,2,1,2,6,3,6,6,34,63,1165,765,W,75.6097561,65.85365854
Hard,19-10-2015,Lucas Pouille,Roberto Bautista Agut,185,183,21.65092402,27.51266256,R,R,2,3,1,0,1,1,5,2,70,27,715,1405,L,64.51612903,76.92307692
Hard,19-10-2015,Evgeny Donskoy,Marin Cilic,185,198,25.44558522,27.05544148,R,R,3,10,2,2,4,1,8,1,118,14,473,2190,L,64.70588235,80
Hard,19-10-2015,Philipp Kohlschreiber,Roberto Bautista Agut,178,183,32.00821355,27.51266256,R,R,9,5,1,0,1,3,3,3,34,27,1165,1405,L,69.23076923,83.87096774
Hard,19-10-2015,Marin Cilic,Roberto Bautista Agut,198,183,27.05544148,27.51266256,R,R,9,5,0,0,4,0,4,2,14,27,2190,1405,W,75,67.5
Hard,19-10-2015,Alexander Zverev,Mikael Ymer,198,183,18.49691992,17.10882957,R,R,7,3,7,5,3,0,6,4,83,181,627,49,W,73.13432836,67.64705882
Hard,19-10-2015,Jarkko Nieminen,Nicolas Almagro,185,183,34.23956194,30.16016427,L,R,4,15,0,4,7,0,8,1,145,73,391,668,L,77.02702703,91.83673469
Hard,19-10-2015,Filip Krajinovic,Grigor Dimitrov,185,188,23.64134155,24.42710472,R,R,0,14,3,1,4,4,8,6,94,26,571,1405,L,61.11111111,85.36585366
Hard,19-10-2015,Marcos Baghdatis,Sam Querrey,183,198,30.33812457,28.03285421,R,R,7,5,3,2,1,1,1,3,46,51,943,835,W,81.57894737,68.96551724
Hard,19-10-2015,Benjamin Becker,John Millman,178,183,34.34086242,26.34633812,R,R,3,5,3,1,2,4,5,5,87,76,615,661,L,65.625,73.17073171
Hard,19-10-2015,Gilles Muller,Mischa Zverev,193,190,32.44626968,28.15879535,L,L,16,3,1,2,8,4,10,9,37,181,1105,223,W,76.92307692,64.9122807
Hard,19-10-2015,Jack Sock,Pablo Carreno Busta,185,188,23.06639288,24.27104723,R,R,11,5,6,3,5,4,6,7,32,60,1210,789,W,81.53846154,69.64285714
Hard,19-10-2015,Denis Kudla,Fernando Verdasco,180,188,23.17043121,31.92607803,R,L,5,1,3,1,0,0,3,1,68,44,746,1005,L,64.44444444,82.85714286
Hard,19-10-2015,Jeremy Chardy,Thanasi Kokkinakis,188,196,28.68172485,19.52361396,R,R,8,17,8.5,3,6,3,8,6,29,74,1390,664,W,82.14285714,80.39215686
Hard,19-10-2015,Adrian Mannarino,Steve Darcis,183,178,27.3045859,31.60027379,L,R,7,2,1,2,12,1,15,2,42,81,1015,636,L,67.30769231,72.4137931
Hard,19-10-2015,Alexander Zverev,Tomas Berdych,198,196,18.49691992,30.0862423,R,R,3,7,2,1,4,2,8,4,83,5,627,3323,L,68.96551724,75.75757576
Hard,19-10-2015,Grigor Dimitrov,Nicolas Almagro,188,183,24.42710472,30.16016427,R,R,11,2,0,6,0,1,0,4,26,73,1405,668,W,92.85714286,73.91304348
Hard,19-10-2015,Bernard Tomic,Marcos Baghdatis,193,183,22.99247091,30.33812457,R,R,6,15,4,5,0,4,3,6,18,46,1675,943,L,58.33333333,75.55555556
Hard,19-10-2015,Gilles Muller,John Millman,193,183,32.44626968,26.34633812,L,R,14,0,2,0,2,1,3,4,37,76,1105,661,W,87.17948718,74.28571429
Hard,19-10-2015,Fernando Verdasco,Jack Sock,188,185,31.92607803,23.06639288,L,R,9,10,2,3,4,2,7,4,44,32,1005,1210,L,73.68421053,85.71428571
Hard,19-10-2015,Gilles Simon,Leonardo Mayer,183,188,30.80903491,28.42984257,R,R,2,4,3,1,2,2,3,6,15,36,2065,1115,W,69.23076923,66.66666667
Hard,19-10-2015,Federico Delbonis,Jeremy Chardy,190,188,25.03764545,28.68172485,L,R,2,4,2,4,4,1,6,2,55,29,811,1390,L,70.45454545,85
Hard,19-10-2015,Richard Gasquet,Steve Darcis,185,178,29.33607118,31.60027379,R,R,4,0,0,1,0,0,0,3,12,81,2490,636,W,82.35294118,44.54347826
Hard,19-10-2015,Grigor Dimitrov,Tomas Berdych,188,196,24.42710472,30.0862423,R,R,6,7,3,2,4,2,6,2,26,5,1405,3323,L,77.27272727,85.71428571
Hard,19-10-2015,Gilles Muller,Marcos Baghdatis,193,183,32.44626968,30.33812457,L,R,11,10,4,3,3,5,6,8,37,46,1105,943,L,83.63636364,77.04918033
Hard,19-10-2015,Gilles Simon,Jack Sock,183,185,30.80903491,23.06639288,R,R,4,8,1,5,2,12,6,16,15,32,2065,1210,L,66.66666667,61.97183099
Hard,19-10-2015,Jeremy Chardy,Richard Gasquet,188,185,28.68172485,29.33607118,R,R,4,4,4,4,1,6,5,11,29,12,1390,2490,L,67.39130435,62.5
Hard,19-10-2015,Marcos Baghdatis,Tomas Berdych,183,196,30.33812457,30.0862423,R,R,1,5,4,1,3,0,5,0,46,5,943,3323,L,50,90.90909091
Hard,19-10-2015,Jack Sock,Richard Gasquet,185,185,23.06639288,29.33607118,R,R,11,3,1,1,4,4,5,8,32,12,1210,2490,W,71.875,55.26315789
Hard,19-10-2015,Jack Sock,Tomas Berdych,185,196,23.06639288,30.0862423,R,R,8,9,4,1,1,0,4,1,32,5,1210,3323,L,67.44186047,90.32258065
Hard,19-10-2015,Albert Ramos,David Ferrer,188,175,27.75359343,33.54688569,L,R,7,6,3,2,1,6,4,9,58,8,798,3323,L,65.57377049,73.17073171
Hard,19-10-2015,Guillermo Garcia Lopez,Santiago Giraldo,188,188,32.37508556,27.89322382,R,R,8,2,4,2,2,3,3,6,25,67,1430,751,W,83.78378378,58.13953488
Hard,19-10-2015,Dennis Novak,Radek Stepanek,183,185,22.14099932,36.89253936,R,R,10,5,0,2,7,2,11,3,170.5,181,226,187,L,74,76.92307692
Hard,19-10-2015,Fabio Fognini,Paul Henri Mathieu,178,185,28.40520192,33.76591376,R,R,12,4,7,2,7,4,10,8,22,93,1470,573,W,79.16666667,67.44186047
Hard,19-10-2015,Jo-Wilfried Tsonga,Tommy Haas,188,188,30.50513347,37.54414784,R,R,15,4,4,4,1,1,3,6,10,181,2590,83,W,84.09090909,60.78431373
Hard,19-10-2015,Lukas Rosol,Yuichi Sugita,196,173,30.23682409,27.08281999,R,R,10,6,2,2,0,4,1,6,78,132,657,431,W,86.84210526,68.29268293
Hard,19-10-2015,Paolo Lorenzi,Rajeev Ram,183,193,33.84257358,31.58658453,R,R,4,16,1,1,2,7,3,11,71,98,680,559,W,76.78571429,79.62962963
Hard,19-10-2015,Gael Monfils,Thomaz Bellucci,193,188,29.13073238,27.80287474,R,L,9,11,6,5,6,9,8,13,21,33,1500,1170,W,66.1971831,67.69230769
Hard,19-10-2015,Andreas Seppi,Ivo Karlovic,190,208,31.65776865,36.63791923,R,R,4,17,4,0,4,1,5,1,28,20,1405,1575,L,85.36585366,89.58333333
Hard,19-10-2015,Jan Lennard Struff,Sergiy Stakhovsky,193,193,25.48391513,29.78234086,R,R,6,10,8,1,8,1,11,2,105,66,526,755,L,72.97297297,68.18181818
Hard,19-10-2015,John Isner,Kenny De Schepper,200.5,203,30.48049281,28.39151266,R,L,16,6,1,1,0,4,0,4,13,123,2325,460,W,81.96721311,78.68852459
Hard,19-10-2015,Dominic Thiem,Jerzy Janowicz,185,203,22.12457221,24.93086927,R,R,13,10,2,5,4,1,6,4,19,65,1600,760,L,81.81818182,84.44444444
Hard,19-10-2015,Alexandr Dolgopolov,Steve Johnson,180,188,26.94592745,25.81793292,R,R,7,16,3,2,6,2,10,4,35,47,1125,940,L,68,82.9787234
Hard,19-10-2015,Gerald Melzer,Jiri Vesely,188,198,25.26762491,22.275154,L,L,1,7,0,1,3,0,7,1,164,40,318,1067,L,55.81395349,83.87096774
Hard,19-10-2015,Andreas Haider Maurer,Kevin Anderson,190,203,28.57768652,29.42094456,R,R,10,19,5,3,1,0,3,0,62,11,775,2565,L,81.08108108,94.73684211
Hard,19-10-2015,David Ferrer,Guillermo Garcia Lopez,175,188,33.54688569,32.37508556,R,R,5,0,0,5,2,3,2,8,8,25,3126,1430,W,79.16666667,57.89473684
Hard,19-10-2015,Fabio Fognini,Radek Stepanek,178,185,28.40520192,36.89253936,R,R,2,2,0,6,0,4,0,7,22,181,1470,187,W,78.37837838,70.37037037
Hard,19-10-2015,Jo-Wilfried Tsonga,Lukas Rosol,188,196,30.50513347,30.23682409,R,R,13,6,6,4,6,0,10,2,10,78,2590,657,L,70.49180328,78.04878049
Hard,19-10-2015,Gael Monfils,Paolo Lorenzi,193,183,29.13073238,33.84257358,R,R,10,5,3,6,5,2,7,6,21,71,1500,680,W,71.42857143,66.66666667
Hard,19-10-2015,Ivo Karlovic,Sergiy Stakhovsky,200.5,193,36.63791923,29.78234086,R,R,10,5,1,1,0,1,0,3,20,66,1575,755,W,88.88888889,74.46808511
Hard,19-10-2015,Ernests Gulbis,John Isner,190,206,27.13483915,30.48049281,R,R,19.5,16,6,1,6,6,7,8,117,13,475,2325,W,86.66666667,69.33333333
Hard,19-10-2015,Jerzy Janowicz,Steve Johnson,200.5,188,24.93086927,25.81793292,R,R,19.5,19.5,4,2,8,2,10,2,65,47,760,940,L,74.35897436,92.98245614
Hard,19-10-2015,Jiri Vesely,Kevin Anderson,198,203,22.275154,29.42094456,L,R,11,15,4,1,5,2,8,2,40,11,1067,2565,L,77.27272727,82.75862069
Hard,19-10-2015,David Ferrer,Fabio Fognini,175,178,33.54688569,28.40520192,R,R,1,3,2,2,1,1,2,5,8,22,3126,1470,W,78.57142857,69.44444444
Hard,19-10-2015,Gael Monfils,Lukas Rosol,193,196,29.13073238,30.23682409,R,R,19,8,5,4,0,1,0,4,21,78,1500,657,W,82.25806452,71.21212121
Hard,19-10-2015,Ernests Gulbis,Ivo Karlovic,190,208,27.13483915,36.63791923,R,R,12,19,2,4,5,3,5,3,117,20,475,1575,W,86.79245283,86.79245283
Hard,19-10-2015,Kevin Anderson,Steve Johnson,200.5,188,29.42094456,25.81793292,R,R,19.5,16,5,1,4,4,5,5,11,47,2565,940,L,83.87096774,83.58208955
Hard,19-10-2015,David Ferrer,Gael Monfils,175,193,33.54688569,29.13073238,R,R,1,5,2,8.5,6,4,6,5,8,21,3126,1500,W,73.07692308,82.92682927
Hard,19-10-2015,Ernests Gulbis,Steve Johnson,190,188,27.13483915,25.81793292,R,R,8,12,4,2,2,0,4,1,117,47,475,940,L,67.44186047,75.6097561
Hard,19-10-2015,David Ferrer,Steve Johnson,175,188,33.54688569,25.81793292,R,R,7,11,1,7,2,12,5,16,8,47,3126,940,W,70.49180328,84.48275862
Hard,26-10-2015,Mikhail Kukushkin,Roger Federer,183,185,27.8329911,34.21492129,R,R,1,5,2,3,9,2,13,2,64,3,762,3323,L,45.40816327,90.90909091
Hard,26-10-2015,Jerzy Janowicz,Philipp Kohlschreiber,200.5,178,24.95003422,32.02737851,R,R,11,6,6,2,7,2,10,4,60,32,785,1230,L,67.24137931,73.91304348
Hard,26-10-2015,Adrian Mannarino,Viktor Troicki,183,193,27.32375086,29.70568104,L,R,3,15,3,2,7,8,11,12,40,25,1015,1442,W,66.66666667,73.75
Hard,26-10-2015,Andreas Seppi,David Goffin,190,180,31.67693361,24.8843258,R,R,4,5,4,6,10,5,15,10,27,17,1405,1715,L,68.75,63.04347826
Hard,26-10-2015,Borna Coric,Kevin Anderson,188,203,18.94592745,29.44010951,R,R,2,14,2,2,4,0,7,0,47,12,916,2565,L,64.70588235,99.67391304
Hard,26-10-2015,Donald Young,Henri Laaksonen,183,185,26.2587269,23.57015743,L,R,4,1,3,4,4,5,9,11,49,181,852,157,W,65.11627907,56.09756098
Hard,26-10-2015,Denis Kudla,Jack Sock,180,185,23.18959617,23.08555784,R,R,2,9,4,2,0,3,4,4,67,29,746,1360,L,65.51724138,79.31034483
Hard,26-10-2015,Ernests Gulbis,John Isner,190,206,27.15400411,30.49965777,R,R,3,19,4,1,1,1,3,1,82,14,655,2325,L,78.125,90.32258065
Hard,26-10-2015,Marco Chiudinelli,Marin Cilic,185,198,34.12457221,27.07460643,R,R,3,14,3,1,3,0,4,0,170.5,13,151,2395,L,73.17073171,92.10526316
Hard,26-10-2015,Leonardo Mayer,Teymuraz Gabashvili,188,188,28.44900753,30.4257358,R,R,12,2,6,6,9,6,13,9,34,52,1115,829,L,68.05555556,72.58064516
Hard,26-10-2015,Grigor Dimitrov,Sergiy Stakhovsky,188,193,24.44626968,29.80150582,R,R,4,4,0,5,0,5,0,7,28,62,1360,780,W,83.33333333,68.42105263
Hard,26-10-2015,Lukas Rosol,Rafael Nadal,196,185,30.25598905,29.3963039,R,L,8,4,6,2,4,8,7,12,69,7,737,3323,L,73.21428571,69.09090909
Hard,26-10-2015,Jiri Vesely,Richard Gasquet,198,185,22.29431896,29.35523614,L,R,11,13,2,1,5,2,7,2,38,11,1092,2580,L,73.52941176,85.45454545
Hard,26-10-2015,Dominic Thiem,Robin Haase,185,190,22.14373717,28.55578371,R,R,5,9,2,5,3,2,6,3,19,56,1600,800,W,83.01886792,87.23404255
Hard,26-10-2015,Alexandr Dolgopolov,Dusan Lajovic,180,180,26.9650924,25.32238193,R,R,1,1,0,2,2,0,5,1,36,93,1100,583,L,56.25,75
Hard,26-10-2015,Ivo Karlovic,Stan Wawrinka,200.5,183,36.65708419,30.57905544,R,R,19.5,6,3,3,3,4,5,6,23,4,1485,3323,W,89.58333333,82
Hard,26-10-2015,Philipp Kohlschreiber,Roger Federer,178,185,32.02737851,34.21492129,R,R,11,13,0,2,1,0,3,1,32,3,1230,3323,L,76.92307692,87.5
Hard,26-10-2015,Adrian Mannarino,David Goffin,183,180,27.32375086,24.8843258,L,R,3,3,0,0,1,4,4,5,40,17,1015,1715,L,57.14285714,68.42105263
Hard,26-10-2015,Donald Young,Kevin Anderson,183,203,26.2587269,29.44010951,L,R,3,7,5,7,0,6,2,10,49,12,852,2565,W,68.75,57.14285714
Hard,26-10-2015,Jack Sock,John Isner,185,206,23.08555784,30.49965777,R,R,4,14,2,1,0,3,0,4,29,14,1360,2325,W,86.11111111,69.23076923
Hard,26-10-2015,Marin Cilic,Teymuraz Gabashvili,198,188,27.07460643,30.4257358,R,R,7,2,2,5,3,4,3,8,13,52,2395,829,W,75.86206897,48.27586207
Hard,26-10-2015,Grigor Dimitrov,Rafael Nadal,188,185,24.44626968,29.3963039,R,L,7,4,2,2,3,2,8,6,28,7,1360,3323,L,74,71.69811321
Hard,26-10-2015,Dominic Thiem,Richard Gasquet,185,185,22.14373717,29.35523614,R,R,8,5,3,1,6,2,8,3,19,11,1600,2580,L,65.85365854,73.91304348
Hard,26-10-2015,Dusan Lajovic,Ivo Karlovic,180,208,25.32238193,36.65708419,R,R,4,19.5,2,2,1,2,2,2,93,23,583,1485,L,76,93.18181818
Hard,26-10-2015,David Goffin,Roger Federer,180,185,24.8843258,34.21492129,R,R,2,7,2,4,4,2,8,4,17,3,1715,3323,L,62.79069767,79.06976744
Hard,26-10-2015,Donald Young,Jack Sock,183,185,26.2587269,23.08555784,L,R,4,6,2,4,7,6,13,10,49,29,852,1360,L,66.66666667,80.39215686
Hard,26-10-2015,Marin Cilic,Rafael Nadal,198,185,27.07460643,29.3963039,R,L,9,1,7,3,7,4,11,6,13,7,2395,3323,L,69.23076923,72.22222222
Hard,26-10-2015,Ivo Karlovic,Richard Gasquet,200.5,185,36.65708419,29.35523614,R,R,19.5,6,4,1,3,2,4,2,23,11,1485,2580,L,80,77.02702703
Hard,26-10-2015,Jack Sock,Roger Federer,185,185,23.08555784,34.21492129,R,R,3,5,1,1,3,1,6,2,29,3,1360,3323,L,64.70588235,87.17948718
Hard,26-10-2015,Rafael Nadal,Richard Gasquet,185,185,29.3963039,29.35523614,L,R,2,7,3,3,6,5,8,8,7,11,3126,2580,W,71.66666667,66.66666667
Hard,26-10-2015,Rafael Nadal,Roger Federer,185,185,29.3963039,34.21492129,L,R,0,12,3,2,4,2,7,3,7,3,3126,3323,L,65.57377049,75.40983607
Hard,26-10-2015,Daniel Brands,Nick Kyrgios,196,193,28.27652293,20.49828884,R,R,14,10,5,6,1,4,4,6,170,30,307,1260,W,80.35714286,75
Hard,26-10-2015,Santiago Giraldo,Vasek Pospisil,188,193,27.91238877,25.34154689,R,R,1,9,0,1,4,0,6,0,66,43,751,995,L,62.5,96.15384615
Hard,26-10-2015,Aljaz Bedene,Jeremy Chardy,181,188,26.27241615,28.7008898,R,R,14,10,6,1,3,4,6,10,48,31,857,1255,W,87.87878788,62.79069767
Hard,26-10-2015,Pablo Carreno Busta,Pablo Cuevas,188,180,24.29021218,29.81519507,R,R,1,4,1,0,6,0,9,0,70,37,719,1100,L,59.375,83.33333333
Hard,26-10-2015,Gilles Muller,Joao Sousa,193,185,32.46543463,26.57357974,L,R,10,3,5,4,5,2,9,5,35,46,1105,951,L,66.66666667,72.4137931
Hard,26-10-2015,Benoit Paire,Norbert Gombos,196,193,26.46680356,25.2019165,R,R,10,6,4,7,6,4,9,8,21,130,1528,443,W,67.5,71.15384615
Hard,26-10-2015,Nicolas Almagro,Roberto Bautista Agut,183,183,30.17932923,27.53182752,R,R,7,9,8.5,1,5,3,9,7,73,24,694,1465,L,75.43859649,72.58064516
Hard,26-10-2015,Andrey Rublev,Marcel Granollers,188,190,18.01505818,29.53867214,R,R,4,3,1,1,7,4,10,9,170.5,87,279,619,W,74.19354839,67.44186047
Hard,26-10-2015,Mischa Zverev,Thomaz Bellucci,190,188,28.1779603,27.8220397,L,L,14,3,0,6,12,9,15,12,170.5,39,235,1080,W,67,71.08433735
Hard,26-10-2015,Fernando Verdasco,Guillermo Garcia Lopez,188,188,31.94524298,32.39425051,L,R,6,3,8,4,11,6,15,9,45,26,980,1430,L,70.1754386,78.94736842
Hard,26-10-2015,Michal Przysiezny,Taro Daniel,185,191,31.69062286,22.74332649,R,R,7,1,3,3,5,7,8,10,167,120,313,467,L,72.22222222,67.1875
Hard,26-10-2015,Martin Klizan,Steve Johnson,190,188,26.29158111,25.83709788,L,R,2,1,2,6,3,2,6,3,44,33,990,1195,L,57.14285714,82.14285714
Hard,26-10-2015,Albert Montanes,Daniel Brands,175,196,34.91307324,28.27652293,R,R,2,8,3,0,4,0,8,0,112,170,508,307,L,59.375,81.25
Hard,26-10-2015,Aljaz Bedene,Vasek Pospisil,181,193,26.27241615,25.34154689,R,R,3,7,3,4,4,1,6,1,48,43,857,995,L,72.5,84.61538462
Hard,26-10-2015,Bernard Tomic,Pablo Cuevas,193,180,23.01163587,29.81519507,R,R,7,8,5,7,4,8,8,11,18,37,1675,1100,L,79.54545455,64.28571429
Hard,26-10-2015,Benoit Paire,Joao Sousa,196,185,26.46680356,26.57357974,R,R,11,0,8.5,2,12,5,18,9,21,46,1528,951,L,72,61.70212766
Hard,26-10-2015,Andrey Rublev,Roberto Bautista Agut,188,183,18.01505818,27.53182752,R,R,4,4,3,0,8,4,11,4,170.5,24,279,1465,L,74.07407407,80
Hard,26-10-2015,Fabio Fognini,Mischa Zverev,178,190,28.42436687,28.1779603,R,L,3,2,1,0,2,1,5,2,22,181,1515,235,L,54.54545455,67.5
